taxsimid,year,state,mstat,page,sage,depx,pwages,psemp,swages,ssemp,dividends,intrec,stcg,ltcg,otherprop,nonprop,pensions,gssi,pui,sui,transfers,rentpaid,proptax,otheritem,childcare,mortgage,scorp,idtl,age1,age2,age3,age4,age5,age6,age7,age8,age9,age10,age11,pe_sidecar_year,pe_sidecar_state,pe_sidecar_fiitax,pe_sidecar_siitax,pe_sidecar_fica,pe_sidecar_tfica,pe_sidecar_v10,pe_sidecar_v11,pe_sidecar_v12,pe_sidecar_v13,pe_sidecar_v14,pe_sidecar_v17,pe_sidecar_qbid,pe_sidecar_niit,pe_sidecar_v18,pe_sidecar_v19,pe_sidecar_v22,pe_sidecar_v24,pe_sidecar_v25,pe_sidecar_v26,pe_sidecar_v27,pe_sidecar_v28,pe_sidecar_v29,pe_sidecar_v32,pe_sidecar_v34,pe_sidecar_v35,pe_sidecar_v36,pe_sidecar_srebate,pe_sidecar_v37,pe_sidecar_v38,pe_sidecar_v39,pe_sidecar_v40,pe_sidecar_v42,pe_sidecar_v43,pe_sidecar_v44,pe_sidecar_actc,pe_sidecar_cares,pe_sidecar_frate,pe_sidecar_srate,pe_sidecar_al_agi,pe_sidecar_al_standard_deduction,pe_sidecar_al_itemized_deductions,pe_sidecar_al_deductions,pe_sidecar_al_federal_income_tax_deduction,pe_sidecar_al_personal_exemption,pe_sidecar_al_dependent_exemption,pe_sidecar_al_retirement_exemption,pe_sidecar_al_taxable_income,pe_sidecar_al_income_tax_before_non_refundable_credits,pe_sidecar_al_non_refundable_credits,pe_sidecar_al_income_tax_before_refundable_credits,pe_sidecar_al_refundable_credits,pe_sidecar_al_income_tax,pe_sidecar_adjusted_gross_income,pe_sidecar_income_tax_before_credits,pe_sidecar_income_tax_capped_non_refundable_credits,pe_sidecar_net_investment_income_tax,pe_sidecar_income_tax_before_refundable_credits,pe_sidecar_eitc,pe_sidecar_american_opportunity_credit,pe_sidecar_refundable_ctc,pe_sidecar_income_tax_refundable_credits,pe_sidecar_income_tax,pe_sidecar_recapture_of_investment_credit,pe_sidecar_unreported_payroll_tax,pe_sidecar_qualified_retirement_penalty,pe_sidecar_tax_unit_taxable_social_security,pe_sidecar_tax_unit_social_security,pe_sidecar_taxable_pension_income,pe_agi,pe_exemptions,pe_standard_deduction,pe_itemized_deductions,pe_taxable_income,pe_tax_before_credits,pe_credits,pe_liability,pe_deductions,pe_deductions_status,pe_federal_tax_deduction,pe_federal_tax_deduction_status,pe_exemptions_status,pe_personal_exemption,pe_dependent_exemption,pe_total_ti_deductions,pe_replay_minus_release_al_agi,pe_replay_minus_release_al_taxable_income,pe_replay_minus_release_al_income_tax,pe_ti_floored,pe_unallocated_ti_reduction,pe_unallocated_after_v33,pe_unallocated_after_exemptions,pe_net_tax_reduction,pe_credit_reconciliation_residual,pe_raw_v32,pe_raw_v33,pe_raw_v34,pe_raw_v35,pe_raw_v36,pe_raw_v37,pe_raw_v38,pe_raw_v39,pe_raw_v40,pe_raw_v41,pe_raw_staxbc,pe_raw_siitax,pe_raw_fiitax,pe_raw_niit,pe_raw_v10,pe_raw_v25,pe_raw_actc,pe_raw_srebate,pe_raw_senergy,pe_raw_sctc,pe_raw_sptcr,pe_raw_samt,pe_raw_addmed,pe_fiitax_state0,pe_fiitax_state1_minus_state0,pe_niit_state0,pe_niit_state1_minus_state0,taxsim_agi,taxsim_exemptions,taxsim_standard_deduction,taxsim_itemized_deductions,taxsim_taxable_income,taxsim_tax_before_credits,taxsim_credits,taxsim_liability,taxsim_deductions,taxsim_deductions_status,taxsim_federal_tax_deduction,taxsim_federal_tax_deduction_status,taxsim_exemptions_status,taxsim_ti_floored,taxsim_unallocated_ti_reduction,taxsim_unallocated_after_v33,taxsim_unallocated_after_exemptions,taxsim_net_tax_reduction,taxsim_credit_reconciliation_residual,taxsim_raw_v32,taxsim_raw_v33,taxsim_raw_v34,taxsim_raw_v35,taxsim_raw_v36,taxsim_raw_v37,taxsim_raw_v38,taxsim_raw_v39,taxsim_raw_v40,taxsim_raw_v41,taxsim_raw_staxbc,taxsim_raw_siitax,taxsim_raw_fiitax,taxsim_raw_niit,taxsim_raw_v10,taxsim_raw_v25,taxsim_raw_actc,taxsim_raw_srebate,taxsim_raw_senergy,taxsim_raw_sctc,taxsim_raw_sptcr,taxsim_raw_samt,taxsim_raw_addmed,taxsim_fiitax_state0,taxsim_fiitax_state1_minus_state0,taxsim_niit_state0,taxsim_niit_state1_minus_state0,pe_minus_taxsim_agi,pe_minus_taxsim_exemptions,pe_minus_taxsim_standard_deduction,pe_minus_taxsim_itemized_deductions,pe_minus_taxsim_taxable_income,pe_minus_taxsim_tax_before_credits,pe_minus_taxsim_credits,pe_minus_taxsim_liability,pe_minus_taxsim_deductions,pe_minus_taxsim_federal_tax_deduction,pe_taxsim_liability_band,first_observed_component_difference,axiom_pe_federal_agi,axiom_pe_federal_exemptions,axiom_pe_federal_standard_deduction,axiom_pe_federal_itemized_deductions,axiom_pe_federal_taxable_income,axiom_pe_federal_tax_before_credits,axiom_pe_federal_credits,axiom_pe_federal_liability,axiom_pe_federal_deductions,axiom_pe_federal_federal_tax_deduction,axiom_pe_federal_status,axiom_taxsim_federal_agi,axiom_taxsim_federal_exemptions,axiom_taxsim_federal_standard_deduction,axiom_taxsim_federal_itemized_deductions,axiom_taxsim_federal_taxable_income,axiom_taxsim_federal_tax_before_credits,axiom_taxsim_federal_credits,axiom_taxsim_federal_liability,axiom_taxsim_federal_deductions,axiom_taxsim_federal_federal_tax_deduction,axiom_taxsim_federal_status
88363,2025,1,1,26,0,0,71224.7578125,0.0,0.0,0.0,0.0,70.7322998046875,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,9916.277436347673,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,,2025,1,7134.01,2820.64,10897.39,5448.69,71295.49,0.0,0.0,15750.0,0.0,3374.77,0.0,0.0,55545.49,7134.01,0.0,0.0,0.0,71295.49,0.0,7134.01,5448.69,71295.49,2500.0,5448.69,57212.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.76,0.0,0.0,22.0,3.5176,71295.49,2500.0,5448.694,14082.702,7134.0083,1500.0,0.0,0.0,57212.79,2820.6394,0.0,2820.6394,0.0,2820.6394,71295.49,7134.0083,0.0,0.0,7134.0083,0.0,0.0,0.0,0.0,7134.0083,0.0,0.0,0.0,0.0,0.0,0.0,71295.49,1500.0,2500.0,5448.694,57212.79,2820.64,0.0,2820.639892578125,5448.68994140625,PE_formula_max_std_itemized,7134.0083,direct_PE_replay,direct_PE_replay,1500.0,0.0,14082.702,0.0,0.0,-0.0004925781249767169,False,8634.010058593754,,7134.010058593754,0.00010742187487267074,0.00010742187487267074,71295.49,,2500.0,5448.68994140625,57212.79,0.0,0.0,0.0,0.0,,2820.64,2820.639892578125,7134.009765625,0.0,71295.4921875,0.0,0.0,0.0,,0.0,,,,7134.009765625,0.0,0.0,0.0,71295.49,1500.0,2500.0,5448.69,57212.79,2820.64,0.0,2820.64,5448.69,observed_behavior_fit,,unavailable,v33_semantics_unverified,False,8634.010000000002,7134.010000000002,7134.010000000002,0.0,0.0,71295.49,1500.0,2500.0,5448.69,57212.79,0.0,0.0,0.0,0.0,5.0,2820.64,2820.64,7134.01,0.0,71295.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7134.01,0.0,0.0,0.0,0.0,0.0,0.0,0.004000000000814907,0.0,0.0,0.0,-0.00010742187487267074,-5.859374959982233e-05,,within_1,no_component_gap_over_1,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
88364,2025,1,1,73,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-53561.95703125,-881.3992919921875,0,0,0.0,3860.382958801498,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-30583.734375,2,,,,,,,,,,,,2025,1,0.0,0.0,0.0,0.0,-33583.74,0.0,0.0,17750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17750.0,0.0,0.0,0.0,-85027.09,3000.0,13604.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-85027.09,3000.0,13604.336,15104.336,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33583.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3860.383,0.0,-85027.09,1500.0,3000.0,13604.336,0.0,0.0,0.0,0.0,13604.33984375,PE_formula_max_std_itemized,0.0,direct_PE_replay,direct_PE_replay,1500.0,0.0,15104.336,0.0,0.0,0.0,True,-98631.42984375,,-100131.42984375,0.0,0.0,-85027.09,,3000.0,13604.33984375,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-33583.73828125,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,-85027.09,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0,observed_behavior_fit,,unavailable,v33_semantics_unverified,True,-88027.09,-89527.09,-89527.09,0.0,0.0,-85027.09,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-33583.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13604.336,0.0,0.0,0.0,0.0,10604.33984375,,within_1,deductions,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
88365,2025,1,2,69,46,1,1747.8936767578125,0.0,195.11331176757812,0.0,1176.0604248046875,1440.74072265625,0.0,8603.9375,0,0,0.0,0.0,0.0,0.0,0,14690.781387181736,0.0,0,0.0,0.0,0.0,2,24.0,,,,,,,,,,,2025,1,-148.64,13.27,297.28,148.64,13163.74,0.0,0.0,33100.0,0.0,633.01,0.0,0.0,0.0,0.0,0.0,0.0,148.64,33100.0,0.0,0.0,148.64,13163.75,8500.0,148.64,663.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.17,0.0,0.0,-7.65,2.0,13163.746,8500.0,148.64003,12500.0,0.0,3000.0,1000.0,0.0,663.7461,13.274921,0.0,13.274921,0.0,13.274921,13163.745,0.0,0.0,0.0,0.0,148.64003,0.0,0.0,148.64003,-148.64003,0.0,0.0,0.0,0.0,0.0,0.0,13163.75,4000.0,8500.0,148.64003,663.75,13.27,0.0,13.270000457763672,8500.0,PE_formula_max_std_itemized,0.0,direct_PE_replay,direct_PE_replay,3000.0,1000.0,12500.0,-0.004000000000814907,-0.0039000000000442014,0.004920542236328984,False,4000.0,,0.0,-4.5776367230132564e-07,-4.5776367230132564e-07,13163.75,,8500.0,148.63999938964844,663.75,0.0,0.0,0.0,0.0,,13.27,13.270000457763672,-148.63999938964844,0.0,13163.740234375,148.63999938964844,0.0,0.0,,0.0,,,,-148.63999938964844,0.0,0.0,0.0,13163.75,3868.36,8500.0,148.64,795.38,15.91,0.0,15.91,8500.0,observed_behavior_fit,,unavailable,v33_semantics_unverified,False,3868.37,0.009999999999763531,0.009999999999763531,0.0,0.0,13163.75,3868.36,8500.0,148.64,795.38,0.0,0.0,0.0,0.0,2.0,15.91,15.91,-148.64,0.0,13163.75,148.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-148.64,0.0,0.0,0.0,0.0,131.63999999999987,0.0,3.000000000952241e-05,-131.63,-2.6400000000000006,0.0,-2.6399995422363283,0.0,,over_1_through_15,exemptions,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
88366,2025,1,1,55,0,0,35.61237716674805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,18133.333333333332,0.0,0,12242.317822651446,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,,2025,1,239.17,0.0,5.45,2.72,18168.95,18133.33,0.0,15750.0,0.0,718.45,0.0,0.0,2418.95,241.89,0.0,0.0,2.72,18168.95,0.0,241.89,2.72,35.61,3000.0,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,2.35,0.0,35.612377,3000.0,2.7243466,4739.1704,239.17038,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18168.947,241.89473,0.0,0.0,241.89473,2.7243469,0.0,0.0,2.7243469,239.17038,0.0,0.0,0.0,0.0,0.0,0.0,35.61,1500.0,3000.0,2.7243466,0.0,0.0,0.0,0.0,3000.0,PE_formula_max_std_itemized,239.17038,direct_PE_replay,direct_PE_replay,1500.0,0.0,4739.1704,0.002377000000002738,0.0,0.0,True,-2964.39,,-4464.389999999999,0.0,0.0,35.61,,3000.0,2.7200000286102295,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,239.1699981689453,0.0,18168.94921875,2.7200000286102295,0.0,0.0,,0.0,,,,239.1699981689453,0.0,0.0,0.0,35.61,1500.0,3000.0,2.72,0.0,0.0,0.0,0.0,3000.0,observed_behavior_fit,,unavailable,v33_semantics_unverified,True,-2964.39,-4464.389999999999,-4464.389999999999,0.0,0.0,35.61,1500.0,3000.0,2.72,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,239.17,0.0,18168.95,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.17,0.0,0.0,0.0,0.0,0.0,0.0,0.004346599999999867,0.0,0.0,0.0,0.0,0.0,,within_1,no_component_gap_over_1,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
88367,2025,1,1,43,0,1,66120.3203125,0.0,0.0,0.0,0.0,10.104614257812356,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,4284.811237928006,0.0,0,0.0,0.0,0.0,2,12.0,,,,,,,,,,,2025,1,2560.65,2710.58,10116.41,5058.2,66130.42,0.0,0.0,23625.0,0.0,3116.52,0.0,0.0,42505.42,4760.65,2200.0,0.0,0.0,66130.42,0.0,4760.65,5058.2,66130.42,2500.0,5058.2,55011.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958.74,0.0,0.0,12.0,4.0176,66130.42,2500.0,5058.2046,11118.855,2560.6504,3000.0,500.0,0.0,55011.566,2710.5784,0.0,2710.5784,0.0,2710.5784,66130.42,4760.6504,2200.0,0.0,2560.6504,0.0,0.0,0.0,0.0,2560.6504,0.0,0.0,0.0,0.0,0.0,0.0,66130.42,3500.0,2500.0,5058.2046,55011.57,2710.58,0.0,2710.580078125,5058.2001953125,PE_formula_max_std_itemized,2560.6504,direct_PE_replay,direct_PE_replay,3000.0,500.0,11118.855,0.0,-0.004000000000814907,-0.001678125000125874,False,6060.6498046874985,,2560.6498046874985,-7.812500007275958e-05,-7.812500007275958e-05,66130.42,,2500.0,5058.2001953125,55011.57,0.0,0.0,0.0,0.0,,2710.58,2710.580078125,2560.64990234375,0.0,66130.421875,0.0,0.0,0.0,,0.0,,,,2560.64990234375,0.0,0.0,0.0,66130.43,3338.7,2500.0,5058.2,55172.87,2718.64,0.0,2718.64,5058.2,observed_behavior_fit,,unavailable,v33_semantics_unverified,False,5899.359999999993,2560.6599999999935,2560.6599999999935,0.0,0.0,66130.43,3338.7,2500.0,5058.2,55172.87,0.0,0.0,0.0,0.0,5.0,2718.64,2718.64,2560.65,0.0,66130.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.65,0.0,0.0,0.0,-0.00999999999476131,161.30000000000018,0.0,0.004600000000209548,-161.3000000000029,-8.059999999999945,0.0,-8.059921874999873,0.00019531250018189894,,over_1_through_15,exemptions,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
88368,2025,1,2,72,79,0,131185.59375,245.0867462158203,669661.75,53396.81640625,294936.6904296875,70478.3505859375,15960.8515625,1023704.095703125,0,0,63010.45947265625,51507.86704119849,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2322410.3828125,2,,,,,,,,,,,,2025,1,1299253.8,164582.03,68159.47,37495.47,4688057.0,0.0,43781.69,34700.0,0.0,10000.0,475067.53,53393.04,4178289.5,982132.56,0.0,0.0,0.0,4212989.5,0.0,1245860.72,37495.47,4632990.0,5000.0,37495.47,3293240.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17013.72,0.0,0.0,175811.88,-8785.75,4632990.0,5000.0,37495.473,1339749.2,1299253.8,3000.0,0.0,12000.0,3293240.8,164582.03,0.0,164582.03,0.0,164582.03,4688057.0,1245860.8,0.0,53393.04,1299253.8,0.0,0.0,0.0,0.0,1299253.8,0.0,0.0,0.0,43781.688,51507.867,63010.4609375,4632990.0,3000.0,5000.0,37495.473,3293240.75,164582.03,0.0,164582.03125,37495.46875,PE_formula_max_std_itemized,1299253.8,direct_PE_replay,direct_PE_replay,3000.0,0.0,1339749.2,0.0,0.049999999813735485,-0.0012500000011641532,False,1302253.78125,,1299253.78125,-0.0012500000011641532,-0.0012500000011641532,4632990.0,,5000.0,37495.46875,3293240.75,0.0,0.0,0.0,0.0,,164582.03,164582.03125,1299253.75,53393.0390625,4688057.0,0.0,0.0,0.0,,0.0,,,,1299253.75,0.0,53393.0390625,0.0,4632990.08,3000.0,5000.0,37532.14,3203795.29,160109.76,0.0,160109.76,37532.14,observed_behavior_fit,,unavailable,v33_semantics_unverified,False,1391662.6500000004,1388662.6500000004,1388662.6500000004,0.0,0.0,4632990.08,3000.0,5000.0,37532.14,3203795.29,0.0,0.0,0.0,0.0,5.0,160109.76,160109.76,1387197.98,141342.49,4688039.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5403.47,1387500.12,-302.1400000001304,141644.63,-302.14000000001397,-0.0800000000745058,0.0,0.0,-36.66700000000128,89445.45999999996,4472.2699999999895,0.0,4472.271249999991,-36.67124999999942,,over_15,deductions,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
88369,2025,1,1,80,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,30646.067415730333,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,,2025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17750.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,4500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30646.068,0.0,0.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0,PE_formula_max_std_itemized,0.0,direct_PE_replay,direct_PE_replay,1500.0,0.0,4500.0,0.0,0.0,0.0,True,-3000.0,,-4500.0,0.0,0.0,0.0,,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0,observed_behavior_fit,,unavailable,v33_semantics_unverified,True,-3000.0,-4500.0,-4500.0,0.0,0.0,0.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,within_1,no_component_gap_over_1,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
88370,2025,1,2,75,70,0,27725.0390625,0.0,1478486.125,275649.59375,4493154.5732421875,602461.4006347656,4385.22509765625,2344799.91796875,0,0,111478.10571289062,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6110514.5,2,,,,,,,,,,,,2025,1,4274007.0,555129.5,89933.7,55456.48,15444963.0,0.0,0.0,34700.0,0.0,10000.0,1276494.5,282902.44,14133768.0,2623513.5,0.0,0.0,0.0,14168468.0,0.0,3991104.38,55456.48,15436654.0,5000.0,55456.48,11104190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35437.02,0.0,0.0,472340.03,-23612.125,15436654.0,5000.0,55456.484,4332463.5,4274007.0,3000.0,0.0,12000.0,11104190.0,555129.5,0.0,555129.5,0.0,555129.5,15444963.0,3991104.5,0.0,282902.44,4274007.0,0.0,0.0,0.0,0.0,4274007.0,0.0,0.0,0.0,0.0,0.0,111478.109375,15436654.0,3000.0,5000.0,55456.484,11104190.0,555129.5,0.0,555129.5,55456.48046875,PE_formula_max_std_itemized,4274007.0,direct_PE_replay,direct_PE_replay,3000.0,0.0,4332463.5,0.0,0.0,0.0,False,4277007.51953125,,4274007.51953125,0.0,0.0,15436654.0,,5000.0,55456.48046875,11104190.0,0.0,0.0,0.0,0.0,,555129.5,555129.5,4274007.0,282902.4375,15444963.0,0.0,0.0,0.0,,0.0,,,,4274007.0,0.0,282902.4375,0.0,15436654.48,3000.0,5000.0,55456.48,10864942.5,543167.13,0.0,543167.13,55456.48,observed_behavior_fit,,unavailable,v33_semantics_unverified,False,4516255.5,4513255.5,4513255.5,0.0,0.0,15436654.48,3000.0,5000.0,55456.48,10864942.5,0.0,0.0,0.0,0.0,5.0,543167.13,543167.13,4505873.18,514768.47,15444963.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13596.96,4506206.69,-333.5100000007078,515101.98,-333.5100000000093,-0.48000000044703484,0.0,0.0,0.00399999999353895,239247.5,11962.369999999995,0.0,11962.369999999995,0.00046874999679857865,,over_15,taxable_income,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
88371,2025,1,1,74,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-13.559988975524902,0.0,0,0,0.0,16512.101123595505,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,,2025,1,0.0,0.0,0.0,0.0,-13.56,0.0,0.0,17750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17750.0,0.0,0.0,0.0,-13.56,3000.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.559989,3000.0,2.169598,4500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.559989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16512.102,0.0,-13.56,1500.0,3000.0,2.169598,0.0,0.0,0.0,0.0,3000.0,PE_formula_max_std_itemized,0.0,direct_PE_replay,direct_PE_replay,1500.0,0.0,4500.0,1.100000000064938e-05,0.0,0.0,True,-3013.56,,-4513.5599999999995,0.0,0.0,-13.56,,3000.0,2.1700000762939453,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-13.5600004196167,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,-13.56,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0,observed_behavior_fit,,unavailable,v33_semantics_unverified,True,-3013.56,-4513.5599999999995,-4513.5599999999995,0.0,0.0,-13.56,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-13.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.169598,0.0,0.0,0.0,0.0,0.0,,within_1,no_component_gap_over_1,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
88372,2025,1,1,30,0,0,2647.186767578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,,2025,1,-202.51,0.0,405.02,202.51,2647.19,0.0,0.0,15750.0,0.0,476.39,0.0,0.0,0.0,0.0,0.0,0.0,202.51,15750.0,0.0,0.0,202.51,2647.19,3000.0,202.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.38,0.0,0.0,-7.65,0.0,2647.1868,3000.0,202.5098,4500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2647.1868,0.0,0.0,0.0,0.0,202.50978,0.0,0.0,202.50978,-202.50978,0.0,0.0,0.0,0.0,0.0,0.0,2647.19,1500.0,3000.0,202.5098,0.0,0.0,0.0,0.0,3000.0,PE_formula_max_std_itemized,0.0,direct_PE_replay,direct_PE_replay,1500.0,0.0,4500.0,-0.003200000000106229,0.0,0.0,True,-352.80999999999995,,-1852.81,0.0,0.0,2647.19,,3000.0,202.5099945068359,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-202.5099945068359,0.0,2647.18994140625,202.5099945068359,0.0,0.0,,0.0,,,,-202.5099945068359,0.0,0.0,0.0,2647.19,1500.0,3000.0,202.51,0.0,0.0,0.0,0.0,3000.0,observed_behavior_fit,,unavailable,v33_semantics_unverified,True,-352.80999999999995,-1852.81,-1852.81,0.0,0.0,2647.19,1500.0,3000.0,202.51,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-202.51,0.0,2647.19,202.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.51,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001999999999782176,0.0,0.0,0.0,0.0,0.0,,within_1,no_component_gap_over_1,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
88373,2025,1,1,31,0,0,27896.36328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,,2025,1,1219.06,1073.86,4268.14,2134.07,27896.36,0.0,0.0,15750.0,0.0,1204.82,0.0,0.0,12146.36,1219.06,0.0,0.0,0.0,27896.36,0.0,1219.06,2134.07,27896.36,2900.0,2134.07,22277.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.5,0.0,0.0,12.0,4.4,27896.363,2900.0,2134.0718,5619.0635,1219.0636,1500.0,0.0,0.0,22277.3,1073.865,0.0,1073.865,0.0,1073.865,27896.363,1219.0636,0.0,0.0,1219.0636,0.0,0.0,0.0,0.0,1219.0636,0.0,0.0,0.0,0.0,0.0,0.0,27896.36,1500.0,2900.0,2134.0718,22277.3,1073.86,0.0,1073.8599853515625,2900.0,PE_formula_max_std_itemized,1219.0636,direct_PE_replay,direct_PE_replay,1500.0,0.0,5619.0635,0.0030000000006111804,0.0,0.005014648437509095,False,2719.0600000000013,,1219.0600000000013,1.4648437399955583e-05,1.4648437399955583e-05,27896.36,,2900.0,2134.070068359375,22277.3,0.0,0.0,0.0,0.0,,1073.86,1073.8599853515625,1219.06005859375,0.0,27896.359375,0.0,0.0,0.0,,0.0,,,,1219.06005859375,0.0,0.0,0.0,27896.36,1500.0,2900.19,2134.07,22277.11,1073.86,0.0,1073.86,2900.19,observed_behavior_fit,,unavailable,v33_semantics_unverified,False,2719.0600000000013,1219.0600000000013,1219.0600000000013,0.0,0.0,27896.36,1500.0,2900.19,2134.07,22277.11,0.0,0.0,0.0,0.0,5.0,1073.86,1073.86,1219.06,0.0,27896.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1219.06,0.0,0.0,0.0,0.0,0.0,-0.19000000000005457,0.0018000000000029104,0.18999999999869033,0.0,0.0,-1.4648437399955583e-05,-0.19000000000005457,,within_1,no_component_gap_over_1,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
