taxsimid,year,state,fiitax,siitax,fica,tfica,v10,v11,v12,v13,v14,v17,qbid,niit,v18,v19,v22,v24,v25,v26,v27,v28,v29,v32,v34,v35,v36,srebate,v37,v38,v39,v40,v42,v43,v44,actc,cares,frate,srate,pe_al_agi,pe_al_standard_deduction,pe_al_itemized_deductions,pe_al_deductions,pe_al_federal_income_tax_deduction,pe_al_personal_exemption,pe_al_dependent_exemption,pe_al_retirement_exemption,pe_al_taxable_income,pe_al_income_tax_before_non_refundable_credits,pe_al_non_refundable_credits,pe_al_income_tax_before_refundable_credits,pe_al_refundable_credits,pe_al_income_tax,pe_adjusted_gross_income,pe_income_tax_before_credits,pe_income_tax_capped_non_refundable_credits,pe_net_investment_income_tax,pe_income_tax_before_refundable_credits,pe_eitc,pe_american_opportunity_credit,pe_refundable_ctc,pe_income_tax_refundable_credits,pe_income_tax,pe_recapture_of_investment_credit,pe_unreported_payroll_tax,pe_qualified_retirement_penalty,pe_tax_unit_taxable_social_security,pe_tax_unit_social_security,pe_taxable_pension_income
88073,2025,1,2786.01,1636.76,6266.0,3133.0,40954.24,0.0,0.0,15750.0,0.0,1857.71,0.0,0.0,25204.24,2786.01,0.0,0.0,0.0,40954.24,0.0,2786.01,3133.0,40954.23,2500.0,3133.0,33535.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.84,0.0,0.0,12.0,4.0176,40954.234,2500.0,3132.999,7419.007,2786.008,1500.0,0.0,0.0,33535.227,1636.7614,0.0,1636.7614,0.0,1636.7614,40954.234,2786.008,0.0,0.0,2786.008,0.0,0.0,0.0,0.0,2786.008,0.0,0.0,0.0,0.0,0.0,0.0
88074,2025,1,0.0,0.0,1519.8,759.9,10072.13,0.0,0.0,34700.0,0.0,931.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34700.0,0.0,0.0,759.9,10072.13,8500.0,759.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.03,0.0,0.0,0.0,0.0,10072.134,8500.0,759.89746,11500.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10072.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31553.191,0.0
88075,2025,1,-4115.48,0.0,1402.13,701.07,9164.25,0.0,0.0,23625.0,0.0,569.06,0.0,0.0,0.0,0.0,0.0,0.0,3115.85,23625.0,0.0,0.0,701.07,9164.25,5200.0,701.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.88,999.64,0.0,-49.0,1.285,9164.252,5200.0,701.06525,9200.0,0.0,3000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9164.252,0.0,0.0,0.0,0.0,3115.8457,0.0,999.6378,4115.4834,-4115.4834,0.0,0.0,0.0,0.0,0.0,0.0
88076,2025,1,0.0,0.0,90.47,45.24,5867.02,0.0,278.52,34700.0,0.0,998.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34700.0,0.0,0.0,45.24,5588.5,8500.0,45.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57,0.0,0.0,0.0,0.0,5588.5,8500.0,45.237144,11500.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5867.0195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.51953,53937.08,0.0
88077,2025,1,4581.21,3021.95,11213.39,5606.69,75226.81,0.0,0.0,31500.0,0.0,3381.34,0.0,0.0,43726.81,4581.21,0.0,0.0,0.0,75226.81,0.0,4581.21,5606.69,75226.81,5000.0,5606.69,62038.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062.71,0.0,0.0,12.0,4.0176,75226.81,5000.0,5606.694,13187.901,4581.2075,3000.0,0.0,0.0,62038.91,3021.9456,0.0,3021.9456,0.0,3021.9456,75226.81,4581.2075,0.0,0.0,4581.2075,0.0,0.0,0.0,0.0,4581.2075,0.0,0.0,0.0,0.0,0.0,0.0
88078,2025,1,1.584759e+07,2.4886462e+06,51015.26,33062.92,6.5652704e+07,0.0,0.0,31500.0,0.0,10000.0,728669.5,2.3404535e+06,6.4892532e+07,1.2398816e+06,0.0,0.0,0.0,6.4924036e+07,0.0,13507135.62,33062.92,65658176.0,5000.0,33062.92,49774524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9025.25,0.0,0.0,269642.0,-13477.501,6.5658176e+07,5000.0,33062.926,1.5883653e+07,1.584759e+07,3000.0,0.0,0.0,4.9774524e+07,2.4886462e+06,0.0,2.4886462e+06,0.0,2.4886462e+06,6.5652704e+07,1.3507136e+07,0.0,2.3404535e+06,1.584759e+07,0.0,0.0,0.0,0.0,1.584759e+07,0.0,0.0,0.0,0.0,0.0,83239.1328125
88079,2025,1,0.0,0.0,0.0,0.0,40.42,0.0,0.0,17750.0,0.0,40.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17750.0,0.0,0.0,0.0,40.42,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.418457,3000.0,0.0,4500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.418457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7220.2134,0.0
88080,2025,1,0.0,0.0,15717.43,7858.72,-508668.88,0.0,0.0,31500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31500.0,0.0,0.0,7858.72,-2295737.0,8500.0,375176.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489.56,0.0,0.0,0.0,0.0,-2.295737e+06,8500.0,375176.62,378176.62,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-508668.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88081,2025,1,163522.73,24605.62,44434.15,23991.44,684526.4,0.0,0.0,31500.0,0.0,10000.0,0.0,1528.51,653026.44,154448.17,0.0,0.0,0.0,684526.4,0.0,161994.23,23991.44,684526.5,5000.0,23991.44,493712.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12891.11,0.0,0.0,35.0,3.1309,684526.5,5000.0,23991.436,190814.17,163522.73,3000.0,300.0,0.0,493712.3,24605.615,0.0,24605.615,0.0,24605.615,684526.44,161994.22,0.0,1528.5103,163522.73,0.0,0.0,0.0,0.0,163522.73,0.0,0.0,0.0,0.0,0.0,0.0
88082,2025,1,211.12,644.43,2815.16,1407.58,18399.73,0.0,0.0,15750.0,0.0,729.99,0.0,0.0,2649.73,264.97,0.0,0.0,53.85,18399.73,0.0,264.97,1407.58,18399.73,3000.0,1407.58,13688.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.8,0.0,0.0,17.65,4.1176,18399.729,3000.0,1407.5792,4711.122,211.12207,1500.0,0.0,0.0,13688.606,644.4303,0.0,644.4303,0.0,644.4303,18399.729,264.97284,0.0,0.0,264.97284,53.85077,0.0,0.0,53.85077,211.12207,0.0,0.0,0.0,0.0,0.0,0.0
88083,2025,1,0.0,0.0,0.0,0.0,-41864.66,0.0,0.0,23625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23625.0,0.0,0.0,0.0,-41864.66,5200.0,6698.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41864.664,5200.0,6698.346,11698.346,0.0,3000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41864.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88084,2025,1,7498.12,4589.5,13988.09,8530.94,110882.08,0.0,0.0,31500.0,0.0,5164.1,5452.79,0.0,73929.3,7498.12,0.0,0.0,0.0,105429.3,0.0,7498.12,8530.94,112418.97,5000.0,8530.94,93389.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1034.36,0.0,0.0,12.0,4.0176,112418.97,5000.0,8530.938,19029.057,7498.1177,3000.0,0.0,0.0,93389.914,4589.4956,0.0,4589.4956,0.0,4589.4956,110882.08,7498.1177,0.0,0.0,7498.1177,0.0,0.0,0.0,0.0,7498.1177,0.0,0.0,0.0,0.0,0.0,1682.0968017578125
88085,2025,1,2.4897766e+07,3.299217e+06,1.0133072e+06,882494.0,9.150897e+07,0.0,0.0,31500.0,0.0,10000.0,7.029298e+06,1.8328e+06,8.444817e+07,1.3529768e+07,0.0,0.0,0.0,8.447966e+07,0.0,23064966.0,882494.0,91769200.0,5000.0,882494.0,65985940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347210.91,0.0,0.0,2.600878e+06,-130039.24,9.17692e+07,5000.0,882494.0,2.578326e+07,2.4897766e+07,3000.0,0.0,0.0,6.598594e+07,3.299217e+06,0.0,3.299217e+06,0.0,3.299217e+06,9.150897e+07,2.3064966e+07,0.0,1.8328e+06,2.4897766e+07,0.0,0.0,0.0,0.0,2.4897766e+07,0.0,0.0,0.0,0.0,0.0,132138.25
88086,2025,1,59037.13,15008.4,30739.6,15720.98,379881.12,0.0,0.0,31500.0,0.0,18614.06,21689.22,559.44,326691.9,60840.42,4400.0,0.0,0.0,358191.9,0.0,62877.69,15720.98,380126.09,5000.0,15720.98,301768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3934.79,0.0,0.0,24.0,3.6748,380126.1,5000.0,15720.977,78358.11,59037.13,3000.0,600.0,0.0,301768.0,15008.4,0.0,15008.4,0.0,15008.4,379881.12,62877.69,4400.0,559.4368,59037.13,0.0,0.0,0.0,0.0,59037.13,0.0,0.0,0.0,0.0,0.0,0.0
88087,2025,1,2.1371556e+07,2.6361655e+06,371395.88,242008.38,7.4323416e+07,0.0,0.0,31500.0,0.0,10000.0,7.4574005e+06,1.1240876e+06,6.683451e+07,1.5064686e+07,0.0,0.0,0.0,6.6866016e+07,0.0,20247468.5,242008.38,74341776.0,5000.0,242008.38,52724912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183452.61,0.0,0.0,2.759274e+06,-137959.0,7.434178e+07,5000.0,242008.38,2.1616864e+07,2.1371556e+07,3000.0,300.0,0.0,5.272491e+07,2.6361655e+06,0.0,2.6361655e+06,0.0,2.6361655e+06,7.4323416e+07,2.0247468e+07,0.0,1.1240876e+06,2.1371556e+07,0.0,0.0,0.0,0.0,2.1371556e+07,0.0,0.0,0.0,0.0,0.0,37842.05859375
88088,2025,1,2.055812e+07,3.0432838e+06,118059.47,101409.45,8.151868e+07,0.0,16838.18,17750.0,0.0,10000.0,2.0966855e+06,2.6600608e+06,7.940425e+07,4.4409615e+06,0.0,0.0,0.0,7.9422e+07,0.0,17898059.5,101409.45,81527512.0,2500.0,101409.45,60866480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27147.8,0.0,0.0,775806.0,-38785.5,8.152751e+07,2500.0,101409.45,2.066103e+07,2.055812e+07,1500.0,0.0,6000.0,6.086648e+07,3.043284e+06,0.0,3.043284e+06,0.0,3.043284e+06,8.151868e+07,1.789806e+07,0.0,2.6600608e+06,2.055812e+07,0.0,0.0,0.0,0.0,2.055812e+07,0.0,0.0,0.0,16838.176,19809.617,621513.375
88089,2025,1,27327.95,7500.25,24077.36,12038.68,219401.34,23120.0,2309.69,34700.0,0.0,10590.07,612.37,0.0,180417.14,22631.18,0.0,0.0,0.0,215117.14,0.0,27327.95,12038.68,193971.66,5000.0,12038.68,151605.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2281.84,0.0,0.0,24.6387,3.3853,193971.66,5000.0,12038.683,42366.63,27327.947,3000.0,0.0,0.0,151605.03,7500.2515,0.0,7500.2515,0.0,7500.2515,219401.34,27327.947,0.0,0.0,27327.947,0.0,0.0,0.0,0.0,27327.947,0.0,0.0,0.0,2309.6921,2717.2847,0.0
88090,2025,1,2486.86,1536.61,5884.59,2942.3,38461.37,0.0,0.0,15750.0,0.0,1733.07,0.0,0.0,22711.37,2486.86,0.0,0.0,0.0,38461.37,0.0,2486.86,2942.3,38461.37,2500.0,2942.3,31532.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.69,0.0,0.0,12.0,4.0176,38461.37,2500.0,2942.295,6929.159,2486.8645,1500.0,0.0,0.0,31532.21,1536.6106,0.0,1536.6106,0.0,1536.6106,38461.37,2486.8645,0.0,0.0,2486.8645,0.0,0.0,0.0,0.0,2486.8645,0.0,0.0,0.0,0.0,0.0,0.0
88091,2025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23625.0,0.0,0.0,0.0,0.0,5200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.0,0.0,0.0,5200.0,0.0,9200.0,0.0,3000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88092,2025,1,2451.05,1671.49,0.0,0.0,62216.48,0.0,15535.72,17750.0,0.0,2920.82,0.0,0.0,38466.48,2451.05,0.0,0.0,0.0,56216.48,0.0,2451.05,0.0,40680.76,2500.0,0.0,34229.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.2,40680.758,2500.0,0.0,6451.0503,2451.0503,1500.0,0.0,6000.0,34229.707,1671.4854,0.0,1671.4854,0.0,1671.4854,62216.477,2451.0503,0.0,0.0,2451.0503,0.0,0.0,0.0,0.0,2451.0503,0.0,0.0,0.0,15535.718,18277.314,28858.888671875
88093,2025,1,-3276.45,1640.18,6597.87,3298.93,43403.64,0.0,0.0,31500.0,0.0,1897.49,56.06,0.0,11847.57,1184.76,1184.76,0.0,2261.21,43347.57,0.0,1184.76,3298.93,43403.63,5000.0,3298.93,34403.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.29,1015.24,0.0,25.98,5.0,43403.633,5000.0,3298.933,9000.0,0.0,3000.0,1000.0,0.0,34403.633,1640.1816,0.0,1640.1816,0.0,1640.1816,43403.633,1184.7568,1184.7568,0.0,0.0,2261.2056,0.0,1015.24316,3276.4487,-3276.4487,0.0,0.0,0.0,0.0,0.0,0.0
88094,2025,1,206894.38,39973.88,28137.6,14446.56,1.02504075e+06,0.0,0.0,31500.0,0.0,10000.0,73440.81,17428.82,920099.94,107202.84,0.0,0.0,0.0,951599.94,0.0,189465.56,14446.56,1025418.5,5000.0,14446.56,801077.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2595.03,0.0,0.0,28738.154,-1431.6953,1.0254185e+06,5000.0,14446.565,224340.94,206894.38,3000.0,0.0,0.0,801077.56,39973.88,0.0,39973.88,0.0,39973.88,1.02504075e+06,189465.56,0.0,17428.82,206894.38,0.0,0.0,0.0,0.0,206894.38,0.0,0.0,0.0,0.0,0.0,20215.796875
88095,2025,1,1988.29,1369.69,5248.91,2624.45,34306.59,0.0,0.0,15750.0,0.0,1525.33,0.0,0.0,18556.59,1988.29,0.0,0.0,0.0,34306.59,0.0,1988.29,2624.45,34306.59,2575.0,2624.45,28193.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.45,0.0,0.0,12.0,4.0176,34306.59,2575.0,2624.454,6112.745,1988.2908,1500.0,0.0,0.0,28193.844,1369.6921,0.0,1369.6921,0.0,1369.6921,34306.59,1988.2908,0.0,0.0,1988.2908,0.0,0.0,0.0,0.0,1988.2908,0.0,0.0,0.0,0.0,0.0,0.0
88096,2025,1,7757.12,4733.53,16692.51,10344.78,115174.04,0.0,0.0,23625.0,0.0,5568.7,5258.01,0.0,86291.02,12153.03,4400.0,0.0,0.0,109916.02,0.0,12157.12,10344.78,117172.55,2500.0,10344.78,95470.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.16,0.0,0.0,22.0,3.5176,117172.555,2500.0,10344.779,21701.895,7757.116,3000.0,600.0,0.0,95470.66,4733.5327,0.0,4733.5327,0.0,4733.5327,115174.04,12157.116,4400.0,0.0,7757.116,0.0,0.0,0.0,0.0,7757.116,0.0,0.0,0.0,0.0,0.0,5748.50439453125
88097,2025,1,-8589.19,0.0,7972.41,3986.21,-25747.66,0.0,0.0,31500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3489.19,31500.0,0.0,0.0,3986.21,-37244.65,8500.0,9945.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.56,5100.0,0.0,21.0605,0.0,-37244.65,8500.0,9945.35,15945.35,0.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25747.654,0.0,0.0,0.0,0.0,3489.191,0.0,5100.0,8589.191,-8589.191,0.0,0.0,0.0,0.0,0.0,0.0
88098,2025,1,5.01057e+06,648781.3,226563.84,187197.27,1.8167534e+07,0.0,28070.58,34700.0,0.0,10000.0,1.03044744e+06,417027.38,1.7102386e+07,2.6424805e+06,0.0,0.0,0.0,1.7137086e+07,0.0,4593542.5,187197.27,18177994.0,5000.0,187197.27,12977226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75219.36,0.0,0.0,381303.0,-19060.188,1.8177994e+07,5000.0,187197.27,5.2007675e+06,5.01057e+06,3000.0,0.0,12000.0,1.2977226e+07,648781.3,0.0,648781.3,0.0,648781.3,1.8167534e+07,4.5935425e+06,0.0,417027.38,5.01057e+06,0.0,0.0,0.0,0.0,5.01057e+06,0.0,0.0,0.0,28070.574,33024.203,50864.73046875
88099,2025,1,-271.8,475.25,2379.26,1189.63,14804.94,0.0,0.0,15750.0,0.0,550.25,0.0,0.0,0.0,0.0,0.0,0.0,271.8,15750.0,0.0,0.0,1189.63,14804.94,3000.0,1189.63,10304.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.49,0.0,0.0,7.65,5.0,14804.938,3000.0,1189.6315,4500.0,0.0,1500.0,0.0,0.0,10304.938,475.24692,0.0,475.24692,0.0,475.24692,14804.938,0.0,0.0,0.0,0.0,271.79852,0.0,0.0,271.79852,-271.79852,0.0,0.0,0.0,0.0,0.0,0.0
88100,2025,1,8.2969965e+06,1.0157722e+06,242776.95,152916.27,2.8808062e+07,0.0,32328.74,34700.0,0.0,10000.0,1.9043808e+06,521618.4,2.6868982e+07,5.31631e+06,0.0,0.0,0.0,2.6903682e+07,0.0,7775378.0,152916.27,28769958.0,5000.0,152916.27,20317044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129553.4,0.0,0.0,704657.5,-35228.0,2.8769958e+07,5000.0,152916.27,8.452913e+06,8.2969965e+06,3000.0,0.0,12000.0,2.0317044e+07,1.0157722e+06,0.0,1.0157722e+06,0.0,1.0157722e+06,2.8808062e+07,7.775378e+06,0.0,521618.4,8.2969965e+06,0.0,0.0,0.0,0.0,8.2969965e+06,0.0,0.0,0.0,32328.742,38033.812,82722.84375
88101,2025,1,2.1913095e+06,292812.75,103209.41,74560.81,8.11073e+06,0.0,0.0,31500.0,0.0,10000.0,440801.2,195750.14,7.6384295e+06,1.107651e+06,0.0,0.0,0.0,7.6699295e+06,0.0,1995559.31,74560.81,8127025.0,5000.0,74560.81,5857855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22325.69,0.0,0.0,163133.5,-8151.875,8.127025e+06,5000.0,74560.81,2.2691702e+06,2.1913095e+06,3000.0,300.0,0.0,5.857855e+06,292812.75,0.0,292812.75,0.0,292812.75,8.1107305e+06,1.9955592e+06,0.0,195750.14,2.1913095e+06,0.0,0.0,0.0,0.0,2.1913095e+06,0.0,0.0,0.0,0.0,0.0,134544.921875
88102,2025,1,0.0,0.0,0.0,0.0,30.31,0.0,0.0,17750.0,0.0,30.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17750.0,0.0,0.0,0.0,30.31,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.313845,3000.0,0.0,4500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.313845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19172.18,0.0
88103,2025,1,2.3680466e+07,3.5733082e+06,103667.1,94284.49,9.521188e+07,0.0,0.0,31500.0,0.0,10000.0,3.0327832e+06,3.0313552e+06,9.21476e+07,4.920211e+06,0.0,0.0,0.0,9.21791e+07,0.0,20649110.0,94284.49,95245512.0,5000.0,94284.49,71467760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19412.86,0.0,0.0,1.122166e+06,-56102.754,9.524551e+07,5000.0,94284.49,2.377775e+07,2.3680466e+07,3000.0,0.0,0.0,7.146776e+07,3.573308e+06,0.0,3.573308e+06,0.0,3.573308e+06,9.521188e+07,2.064911e+07,0.0,3.0313552e+06,2.3680466e+07,0.0,0.0,0.0,0.0,2.3680466e+07,0.0,0.0,0.0,0.0,0.0,152809.484375
88104,2025,1,81747.7,17567.01,46547.98,23663.59,461951.53,0.0,0.0,31500.0,0.0,22717.58,16768.91,1578.16,413682.6,75622.42,1300.0,0.0,0.0,445182.6,0.0,81469.55,23663.59,461951.53,5000.0,23663.59,352940.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5659.55,0.0,0.0,1520.875,-71.2656,461951.53,5000.0,23663.588,109011.29,81747.7,3000.0,600.0,0.0,352940.25,17567.012,0.0,17567.012,0.0,17567.012,461951.5,81469.55,1300.0,1578.1558,81747.7,0.0,0.0,0.0,0.0,81747.7,0.0,0.0,0.0,0.0,0.0,0.0
88105,2025,1,9410.74,5407.49,20275.74,10137.87,132898.4,0.0,0.0,31500.0,0.0,6264.92,0.0,0.0,101398.41,12057.35,2700.0,0.0,0.0,132898.4,0.0,12110.74,10137.87,132898.41,5000.0,10137.87,109749.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1921.56,0.0,0.0,22.0,3.5176,132898.4,5000.0,10137.868,23148.604,9410.735,3000.0,600.0,0.0,109749.805,5407.49,0.0,5407.49,0.0,5407.49,132898.4,12110.735,2700.0,0.0,9410.735,0.0,0.0,0.0,0.0,9410.735,0.0,0.0,0.0,0.0,0.0,0.0
88106,2025,1,1.7585166e+07,2.3372958e+06,210760.6,163265.53,6.447362e+07,0.0,13170.45,15750.0,0.0,10000.0,4.6692145e+06,1.4617495e+06,5.9788656e+07,9.117057e+06,0.0,0.0,0.0,5.9804404e+07,0.0,16123417.0,163265.53,64496648.0,2500.0,163265.53,46746716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79948.4,0.0,0.0,1.7276461e+06,-86377.25,6.449665e+07,2500.0,163265.53,1.7749932e+07,1.7585166e+07,1500.0,0.0,0.0,4.6746716e+07,2.3372958e+06,0.0,2.3372958e+06,0.0,2.3372958e+06,6.447362e+07,1.6123417e+07,0.0,1.4617494e+06,1.7585166e+07,0.0,0.0,0.0,0.0,1.7585166e+07,0.0,0.0,0.0,13170.454,15494.651,124744.875
88107,2025,1,-3678.14,1336.02,5267.07,2633.54,34425.3,0.0,0.0,23625.0,0.0,1531.26,0.0,0.0,10800.3,1080.03,1080.03,0.0,2558.17,34425.3,0.0,1080.03,2633.54,34425.3,2905.0,2633.54,27520.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.17,1119.97,0.0,25.98,11.75,34425.3,2905.0,2633.5354,6905.0,0.0,3000.0,1000.0,0.0,27520.3,1336.015,0.0,1336.015,0.0,1336.015,34425.3,1080.03,1080.03,0.0,0.0,2558.167,0.0,1119.97,3678.137,-3678.137,0.0,0.0,0.0,0.0,0.0,0.0
88108,2025,1,0.0,0.0,0.0,0.0,742.17,0.0,742.17,17750.0,0.0,742.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17750.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,4500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.166,52968.664,0.0
88109,2025,1,7134.01,2820.64,10897.39,5448.69,71295.49,0.0,0.0,15750.0,0.0,3374.77,0.0,0.0,55545.49,7134.01,0.0,0.0,0.0,71295.49,0.0,7134.01,5448.69,71295.49,2500.0,5448.69,57212.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.76,0.0,0.0,22.0,3.5176,71295.49,2500.0,5448.694,14082.702,7134.0083,1500.0,0.0,0.0,57212.79,2820.6394,0.0,2820.6394,0.0,2820.6394,71295.49,7134.0083,0.0,0.0,7134.0083,0.0,0.0,0.0,0.0,7134.0083,0.0,0.0,0.0,0.0,0.0,0.0
88110,2025,1,6521.26,3051.34,12870.34,6435.17,97662.01,0.0,16202.58,33100.0,0.0,4503.1,0.0,0.0,58562.01,6521.26,0.0,0.0,0.0,91662.01,0.0,6521.26,6435.17,78583.26,5000.0,6435.17,62626.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1219.74,0.0,0.0,12.0005,4.0173,78583.26,5000.0,6435.1685,15956.424,6521.256,3000.0,0.0,0.0,62626.836,3051.3418,0.0,3051.3418,0.0,3051.3418,97662.01,6521.256,0.0,0.0,6521.256,0.0,0.0,0.0,0.0,6521.256,0.0,0.0,0.0,16202.576,19061.854,0.0
88111,2025,1,-649.0,190.84,1394.87,697.43,9116.77,0.0,0.0,15750.0,0.0,476.39,0.0,0.0,0.0,0.0,0.0,0.0,649.0,15750.0,0.0,0.0,697.43,9116.77,3000.0,697.43,4616.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.19,0.0,0.0,0.0,5.0,9116.769,3000.0,697.43274,4500.0,0.0,1500.0,0.0,0.0,4616.7686,190.83842,0.0,190.83842,0.0,190.83842,9116.769,0.0,0.0,0.0,0.0,649.0,0.0,0.0,649.0,-649.0,0.0,0.0,0.0,0.0,0.0,0.0
88112,2025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17750.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,4500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3187.191,0.0
88113,2025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23625.0,0.0,0.0,0.0,0.0,5200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.5,0.0,0.0,5200.0,0.0,11200.0,0.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
